2021-09-30 12:53:19,しぢえ,希少種こい,0.9,0.9
2021-09-30 12:53:20,kou_まつりす,ヌシ大団長ヌシ大団長ヌシ大団長,0.4,0.4
2021-09-30 12:53:20,ひゅーい,きたああああああああああ,0.3,0.3
2021-09-30 12:53:20,のりたま,待機シャトル,-0.2,0.2
2021-09-30 12:53:21,クミケ,お,0.2,0.2
2021-09-30 12:53:21,たけD!!,空飛べるんだしグランミラオス出してほしい,-0.3,0.3
2021-09-30 12:53:21,けーい,キリンいいね,0.9,0.9
2021-09-30 12:53:22,なすす,みんなでドスランポス願おうーーーーーーーーーーーーーーーーーーーーーーーーーー,0.6,0.6
2021-09-30 12:53:23,やくPSI,ついに来た･･･,0.6,0.6
2021-09-30 12:53:23,jan darysh,あっ変わりましたね,0,0
2021-09-30 12:53:24,ヌマクロォ,きたあああああああああああああああああああ,0.3,0.3
2021-09-30 12:53:24,フカフ-부가부-,wkwk,0.8,0.8
2021-09-30 12:53:24,ああ,おいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーいおーい,-0.1,0.1
2021-09-30 12:53:24,プライズウーマン抹茶監督,やあ,0.3,0.3
2021-09-30 12:53:24,翠香,きた,0.3,0.3
2021-09-30 12:53:25,メタルギアスキー,待機じゃーーーーー,-0.2,0.2
2021-09-30 12:53:25,ぴね,1時間だっけ？,-0.1,0.1
2021-09-30 12:53:25,K D,シャンティエンこい,0.9,0.9
2021-09-30 12:53:25,kai ri,ドス大食いマグロきたぁぁぁぁｌ,0.3,0.3
2021-09-30 12:53:26,ロシアンルーレットは自動拳銃が普通,お,0.2,0.2
2021-09-30 12:53:26,海野大和,きてないw,0,0
2021-09-30 12:53:26,Y B,ドス大団長くるか！！！,0,0
2021-09-30 12:53:27,お風呂は必ず1日1回入る,受付ジョー実装ってまじ？？,-0.6,0.6
2021-09-30 12:53:27,Ag,お！,0.7,0.7
2021-09-30 12:53:28,うたかす,うおおおお,0.2,0.2
2021-09-30 12:53:28,9 μθλαρж,やったー！,0.9,0.9
2021-09-30 12:53:28,こしあん,モンスター追加来い!,0.8,0.8
2021-09-30 12:53:28,ツチヤ 男性,ついに来たーー！！,0.9,0.9
2021-09-30 12:53:28,ねこねこ,お,0.2,0.2
2021-09-30 12:53:28,kou_まつりす,ドスランポス,0.3,0.3
2021-09-30 12:53:28,フランネル・ステート調査員ブレイナティ,ラギアクルス来い！,0.5,0.5
2021-09-30 12:53:29,【恐食龍ウケツケジョー】,後7分や,-0.1,0.1
2021-09-30 12:53:29,あいうえお,kita----,0.3,0.3
2021-09-30 12:53:30,Suzuki Y,:smiling_face:︎,0,0
2021-09-30 12:53:30,PALE MOON,ランポスよりヒプノック,0.3,0.3
2021-09-30 12:53:31,小林 阿修羅,オロミドロ亜種こいこい,0.3,0.3
2021-09-30 12:53:31,Altis Line,ドグマ2の情報欲しいねー,-0.5,0.5
2021-09-30 12:53:31,GM999,3.41かなんかのアプデが RISEはメインです。他は諦めてください,-0.2,0.6
2021-09-30 12:53:31,ウッキー!今年は申年ィ!,なんだこのドスケベ,-0.4,0.4
2021-09-30 12:53:31,Balleva S.,ラオしゃん待ってるよ♪,0.9,0.9
2021-09-30 12:53:31,おとうふ,きちゃー！,0.5,0.5
2021-09-30 12:53:31,H M,しゃあおらあぁぁあ！,0.4,0.4
2021-09-30 12:53:32,あらぎにあ,きちゃ,0.3,0.3
2021-09-30 12:53:32,monstoshi,純から,0,0
2021-09-30 12:53:32,星5狂ヒロト,揃えた護石ゴミ化したりして,-0.3,0.3
2021-09-30 12:53:32,破壊王 SCP 682,来るぜ来るぜ,0.5,0.5
2021-09-30 12:53:32,kou_まつりす,ドスランポス,0.3,0.3
2021-09-30 12:53:33,三国,勝手に期待膨らませすぎるのはやめとけよ,-0.8,0.8
2021-09-30 12:53:34,GM999,3.41かなんかのアプデが RISEはメインです。他は諦めてください,-0.2,0.6
2021-09-30 12:53:35,roki02 specter,きたぞーーーーーー,0.3,0.3
2021-09-30 12:53:35,Edward Lin,dont fak up this time capcom,0.4,0.4
2021-09-30 12:53:35,toeru,ミ・ル来たら発狂する。bgm聴きてぇ,-0.2,0.2
2021-09-30 12:53:36,ルヲル「悪質初見詐欺」,おお！,0.5,0.5
2021-09-30 12:53:36,瑛ヤヲ瑛,やぁみんな！ハンティングライフ楽しんでいるかな？,0.6,1.2
2021-09-30 12:53:36,しぢえ,また、狩れるぞー,0.1,0.1
2021-09-30 12:53:36,Flux,ディノ,0.3,0.3
2021-09-30 12:53:36,geji geji,はやく,0.2,0.2
2021-09-30 12:53:36,ホロ好きの大いなる破滅おじさん,皆備えよ、TGSだ,0,0
2021-09-30 12:53:36,青海苔[AONORI],ナカゴボイス期待,0.3,0.3
2021-09-30 12:53:36,普通の?天獄,セレルこい,0.9,0.9
2021-09-30 12:53:37,野口だぞ!!,チャナカブル,0.3,0.3
2021-09-30 12:53:37,FRONTLINE DAYBREAK,期待してますよ、,0.6,0.6
2021-09-30 12:53:37,Death Bloodサキエル,待ってました,0.7,0.7
2021-09-30 12:53:38,オーレウス・ウェルギウス,マガラください　やくめでしょ,-0.3,0.3
2021-09-30 12:53:39,hiro jine,狂竜症とゾンビってつなげられると思うんよ、、、,-0.5,0.5
2021-09-30 12:53:39,もや.,うおおおおおおおおお！！！！,0.4,0.4
2021-09-30 12:53:39,ああ,流れ変わったな,-0.1,0.1
2021-09-30 12:53:40,ぼんちくんちゃん,一気に人増えて笑う,0.2,0.2
2021-09-30 12:53:40,ろぞ,見た目重視したいですよねー,-0.5,0.5
2021-09-30 12:53:40,海野大和,もうすぐ,-0.1,0.1
2021-09-30 12:53:40,イカロス,ライゼクス来ーい!,0.5,0.5
2021-09-30 12:53:41,monstoshi,はよｾｲｰ,0.3,0.3
2021-09-30 12:53:41,T. M.,んああ,0.4,0.4
2021-09-30 12:53:41,えびてん,ライゼクスこい！,0.9,0.9
2021-09-30 12:53:42,天草かるま・オベロン,ワールド古龍来て欲しい。,-0.1,0.1
2021-09-30 12:53:42,ARM,大穴でダラ・アマデュラ,0,0
